bv2022;libelle;dep;region;lat;lon;population;nb_docteurs_pondere;densite_100k
22266;Rostrenen;22;Bretagne;48.26635146149827;-3.216723104957265;18577.0;0.0;0.0
22278;Saint-Brieuc;22;Bretagne;48.47764081888336;-2.7514321997025393;129677.0;11.1;8.559729173253546
22362;Tréguier;22;Bretagne;48.7795135593228;-3.230281005250479;23876.0;1.0;4.188306248952924
23008;Aubusson;23;Nouvelle-Aquitaine;45.89494112991523;2.248840226964001;19802.0;0.888888888;4.488884395515605
23013;Auzances;23;Nouvelle-Aquitaine;45.98804959883173;2.5227731781863576;5723.0;0.0;0.0
23025;Bonnat;23;Nouvelle-Aquitaine;46.332400312399;1.9008284585152813;3317.0;0.0;0.0
23030;Bourganeuf;23;Nouvelle-Aquitaine;45.91301137326243;1.7808372692625822;8388.0;0.0;0.0
23031;Boussac;23;Nouvelle-Aquitaine;46.36465339747714;2.231040776699581;6065.0;0.0;0.0
23075;Dun-le-Palestel;23;Nouvelle-Aquitaine;46.319279357524536;1.674712478495119;5861.0;0.0;0.0
23076;Évaux-les-Bains;23;Nouvelle-Aquitaine;46.16992079304895;2.4422669853163965;5192.0;0.0;0.0
23096;Guéret;23;Nouvelle-Aquitaine;46.16734097345114;2.0143993915985754;44054.0;1.174603176;2.6662804194851772
23176;La Souterraine;23;Nouvelle-Aquitaine;46.24122566475598;1.4784038761929765;22676.0;1.0;4.409948844593403
24037;Bergerac;24;Nouvelle-Aquitaine;44.85554556719722;0.4955343172582472;59261.0;6.035714286;10.184968674170197
24064;Brantôme en Périgord;24;Nouvelle-Aquitaine;45.37366392376744;0.6678019808988446;8087.0;0.0;0.0
24067;Le Bugue;24;Nouvelle-Aquitaine;44.877729957604735;0.9324826293139725;17203.0;2.0;11.625879207115037
24164;Excideuil;24;Nouvelle-Aquitaine;45.31234048551069;1.0899728700053817;12690.0;1.25;9.850275807722618
24167;Eymet;24;Nouvelle-Aquitaine;44.665370082138246;0.4265328719080738;6325.0;0.0;0.0
24223;Lalinde;24;Nouvelle-Aquitaine;44.776871137357944;0.7857510298876206;15645.0;0.0;0.0
24291;Montignac-Lascaux;24;Nouvelle-Aquitaine;45.0846953450587;1.0761005348603696;13162.0;0.0;0.0
24294;Montpon-Ménestérol;24;Nouvelle-Aquitaine;45.021514923171104;0.1541009670431755;17446.0;1.0;5.7319729450876995
24299;Mussidan;24;Nouvelle-Aquitaine;45.03337302101763;0.3598810362257965;10296.0;0.0;0.0
24309;Neuvic;24;Nouvelle-Aquitaine;45.07343909513828;0.4928315519819025;8851.0;0.0;0.0
24311;Nontron;24;Nouvelle-Aquitaine;45.54180372886704;0.6402806738874588;18903.0;0.5;2.6450827910913612
24322;Périgueux;24;Nouvelle-Aquitaine;45.191729567666115;0.7323683901263089;102612.0;12.142857143;11.833759348809107
24352;Ribérac;24;Nouvelle-Aquitaine;45.28906470513678;0.3274412155819338;17512.0;1.392857143;7.953729688213797
24372;Saint-Astier;24;Nouvelle-Aquitaine;45.14571760799053;0.5333414245619172;10829.0;0.75;6.925847261981716
24396;Saint-Cyprien;24;Nouvelle-Aquitaine;44.869042284568714;1.0598671996324633;4063.0;0.25;6.153088850603003
24520;Sarlat-la-Canéda;24;Nouvelle-Aquitaine;44.88210450843551;1.2382245310199924;29257.0;0.0;0.0
24547;Terrasson-Lavilledieu;24;Nouvelle-Aquitaine;45.15476878988428;1.2469709457531926;15877.0;0.0;0.0
24551;Thiviers;24;Nouvelle-Aquitaine;45.43251187726112;0.9178545768542573;14310.0;0.0;0.0
24571;Vergt;24;Nouvelle-Aquitaine;45.00759086750236;0.6844365474931619;4712.0;0.0;0.0
25047;Baume-les-Dames;25;Bourgogne-Franche-Comté;47.37768786812594;6.358159428583404;13756.0;0.0;0.0
25056;Besançon;25;Bourgogne-Franche-Comté;47.25452654641806;5.967770302986642;188020.0;22.999999994;12.23274119455377
25315;L'Isle-sur-le-Doubs;25;Bourgogne-Franche-Comté;47.430616443536195;6.544519283030223;9815.0;0.0;0.0
25356;Maîche;25;Bourgogne-Franche-Comté;47.27217082131239;6.860706329103144;16989.0;0.0;0.0
25388;Montbéliard;25;Bourgogne-Franche-Comté;47.48163316209605;6.79194194162032;136788.0;5.666666666;4.1426635859870755
25411;Morteau;25;Bourgogne-Franche-Comté;47.071318221814494;6.559161279006093;31756.0;0.0;0.0
25434;Ornans;25;Bourgogne-Franche-Comté;47.07067600116675;6.102746512392999;15016.0;1.0;6.659563132658497
25462;Pontarlier;25;Bourgogne-Franche-Comté;46.848815217945315;6.238324063359798;63245.0;2.0;3.1623053205787017
25463;Pont-de-Roide-Vermondans;25;Bourgogne-Franche-Comté;47.37412649275227;6.7629400557427175;14874.0;0.0;0.0
25495;Roche-lez-Beaupré;25;Bourgogne-Franche-Comté;47.30496144827173;6.178158895058218;9534.0;0.0;0.0
25512;Le Russey;25;Bourgogne-Franche-Comté;47.16481147593325;6.708600481475182;6092.0;0.0;0.0
25527;Saint-Vit;39;Bourgogne-Franche-Comté;47.161167960148816;5.752353577069067;20932.0;0.0;0.0
25532;Saône;25;Bourgogne-Franche-Comté;47.225435896923116;6.1938285399539215;10391.0;0.0;0.0
25578;Valdahon;25;Bourgogne-Franche-Comté;47.193551683119544;6.443832905541354;26949.0;0.0;0.0
26037;Beaumont-lès-Valence;26;Auvergne-Rhône-Alpes;44.828218338689844;4.9789718531966844;13199.0;0.0;0.0
26063;Buis-les-Baronnies;26;Auvergne-Rhône-Alpes;44.292557910740356;5.322922328375562;4590.0;0.0;0.0
26064;Chabeuil;26;Auvergne-Rhône-Alpes;44.893059293097046;5.062487982005242;14503.0;3.0;20.68537543956423
26108;Crest;26;Auvergne-Rhône-Alpes;44.745636325486785;5.115990921388286;21012.0;2.0;9.518370454978108
26113;Die;26;Auvergne-Rhône-Alpes;44.68859948976687;5.421667879155136;11394.0;0.0;0.0
26114;Dieulefit;26;Auvergne-Rhône-Alpes;44.55422928350194;5.13894341876703;7498.0;0.0;0.0
26116;Donzère;26;Auvergne-Rhône-Alpes;44.4303415306085;4.718229042827174;6706.0;0.0;0.0
26165;Livron-sur-Drôme;26;Auvergne-Rhône-Alpes;44.74311547223357;4.819973570176546;29629.0;1.0;3.3750717202740557
26176;Marsanne;26;Auvergne-Rhône-Alpes;44.62027228923741;4.961244621516187;6030.0;0.0;0.0
26198;Montélimar;26;Auvergne-Rhône-Alpes;44.55694785325107;4.742493821462566;89691.0;8.566666665;9.551311352309595
26220;Nyons;26;Auvergne-Rhône-Alpes;44.41875101500006;5.269364549400852;13642.0;0.0;0.0
26235;Pierrelatte;26;Auvergne-Rhône-Alpes;44.371744848712034;4.710480123077491;14900.0;0.5;3.355704697986577
26281;Romans-sur-Isère;26;Auvergne-Rhône-Alpes;45.045249211460934;5.1087790321472575;82649.0;5.983333333;7.239450366005638
26301;Saint-Donat-sur-l'Herbasse;26;Auvergne-Rhône-Alpes;45.14417162405066;4.986427051949494;12415.0;0.0;0.0
26307;Saint-Jean-en-Royans;26;Auvergne-Rhône-Alpes;44.96492021721919;5.346726616450695;13276.0;0.0;0.0
26324;Saint-Paul-Trois-Châteaux;26;Auvergne-Rhône-Alpes;44.350467567738995;4.812180561168328;13559.0;0.0;0.0
26325;Saint-Rambert-d'Albon;26;Auvergne-Rhône-Alpes;45.27846196057537;4.897035889261957;21782.0;0.0;0.0
26333;Saint-Vallier;26;Auvergne-Rhône-Alpes;45.191583716850836;4.8315440190252295;22074.0;0.0;0.0
26362;Valence;26;Auvergne-Rhône-Alpes;44.93679603401817;4.850291583963363;150041.0;16.516666666;11.008102229390632
27016;Les Andelys;27;Normandie;49.257621501050004;1.423958478802482;16599.0;0.0;0.0
27051;Beaumont-le-Roger;27;Normandie;49.06796440653132;0.7837204271601114;9361.0;0.0;0.0
27056;Bernay;27;Normandie;49.0432771953845;0.5672892007728602;33258.0;2.0;6.013590715015936
27065;Beuzeville;27;Normandie;49.34689300749087;0.3521563359032087;11899.0;0.0;0.0
27103;Bourg-Achard;27;Normandie;49.35640302988511;0.7854530423605318;21985.0;0.0;0.0
27105;Grand Bourgtheroulde;27;Normandie;49.28629917461212;0.8438676691885261;5845.0;0.0;0.0
27112;Breteuil;27;Normandie;48.85462303935159;0.8924776391359075;8076.0;0.0;0.0
27116;Brionne;27;Normandie;49.194387705002896;0.7201997132471935;16049.0;0.0;0.0
27165;Conches-en-Ouche;27;Normandie;48.97296390186471;0.9048350298689264;14011.0;0.0;0.0
27170;Cormeilles;27;Normandie;49.245224194124006;0.3736806108714035;3714.0;1.5;40.38772213247173
27198;Mesnils-sur-Iton;27;Normandie;48.86407575961909;1.0761581698602827;8900.0;0.0;0.0
27226;Étrépagny;27;Normandie;49.33102887100342;1.597467551046468;11291.0;0.0;0.0
27229;Évreux;27;Normandie;49.03098261916099;1.1249009491099486;86162.0;11.066666664;12.844022497156518
27246;Fleury-sur-Andelle;27;Normandie;49.40426540904829;1.4139521972969251;15562.0;0.0;0.0
27275;Gaillon;27;Normandie;49.14747205220215;1.3213401233349538;27483.0;0.0;0.0
27284;Gisors;27;Normandie;49.29920231991148;1.7624583160692504;30843.0;0.5;1.621113380669844
27306;Guichainville;27;Non renseigné;48.96059853850619;1.1941945184092797;5745.0;0.0;0.0
27375;Louviers;27;Normandie;49.2107251763635;1.1662275353268625;60097.0;1.5;2.4959648568148163
27428;Le Neubourg;27;Normandie;49.14214010726207;0.9236126471635933;18133.0;0.5;2.7574036287431754
27448;Pacy-sur-Eure;27;Normandie;49.02136243947023;1.3631555320978244;16796.0;1.2;7.14455822814956
27467;Pont-Audemer;27;Normandie;49.32520524975816;0.540853991482724;39452.0;1.2;3.041670891209571
27469;Pont-de-l'Arche;27;Normandie;49.32115386273363;1.231029844198388;22649.0;0.0;0.0
27507;Saint-André-de-l'Eure;27;Normandie;48.89938068375166;1.266589510539207;8825.0;0.0;0.0
27679;Verneuil d'Avre et d'Iton;27;Normandie;48.719993128061404;0.9342037240048878;17079.0;1.7;9.953744364424146
27681;Vernon;27;Normandie;49.131999939201314;1.5398014657106573;50897.0;5.333333332;10.478679159871897
28007;Anet;28;Centre-Val de Loire;48.89790283927923;1.4726164418411793;42917.0;0.2;0.46601579793555004
28015;Auneau-Bleury-Saint-Symphorien;28;Centre-Val de Loire;48.42508555649956;1.7773931372510194;16813.0;0.0;0.0
28051;Bonneval;28;Centre-Val de Loire;48.19827210287536;1.4310607501788268;10500.0;0.0;0.0
28061;Brou;28;Centre-Val de Loire;48.140125519483085;1.0992781887839616;16902.0;0.333333333;1.972153194888179
28085;Chartres;28;Centre-Val de Loire;48.4196645705293;1.487156406184284;122352.0;12.453968253;10.178802351412317
28088;Châteaudun;28;Centre-Val de Loire;48.07469608415358;1.373914056379943;22116.0;0.5;2.2608066558147946
28089;Châteauneuf-en-Thymerais;28;Centre-Val de Loire;48.58142391136259;1.2507310671031897;11924.0;0.0;0.0
28103;Cloyes-les-Trois-Rivières;28;Centre-Val de Loire;47.988368861245;1.2562083633162953;6620.0;0.0;0.0
28116;Courville-sur-Eure;28;Centre-Val de Loire;48.45339774899823;1.2184463136268329;12854.0;0.0;0.0
28134;Dreux;28;Centre-Val de Loire;48.741818788712116;1.3064695416074517;86991.0;3.6;4.138359140600752
28140;Épernon;78;Île-de-France;48.5964265030531;1.6802955805695383;22536.0;0.0;0.0
28196;Illiers-Combray;28;Centre-Val de Loire;48.31586857963424;1.2419452727568536;10983.0;0.0;0.0
28199;Janville-en-Beauce;28;Centre-Val de Loire;48.190103277844464;1.9124712899893734;11493.0;0.0;0.0
28214;La Loupe;28;Centre-Val de Loire;48.45658540084295;1.0118412217751505;9835.0;0.0;0.0
28227;Maintenon;28;Centre-Val de Loire;48.57967337053116;1.5602071826328017;15406.0;0.0;0.0
28279;Nogent-le-Roi;28;Centre-Val de Loire;48.65189898721069;1.5045430736609802;13701.0;0.0;0.0
28280;Nogent-le-Rotrou;28;Centre-Val de Loire;48.33996455120052;0.8816267864826466;29719.0;3.983333333;13.40332222820418
28373;Senonches;28;Centre-Val de Loire;48.60499556042213;1.014777073087469;6388.0;0.0;0.0
28422;Les Villages Vovéens;28;Centre-Val de Loire;48.25864387855569;1.6471282350286505;9952.0;0.0;0.0
29004;Bannalec;29;Bretagne;47.938979027776924;-3.678672005657941;6725.0;0.0;0.0
29019;Brest;29;Bretagne;48.41099454043528;-4.523414749049538;231825.0;26.166666663;11.28724971983177
29020;Briec;29;Bretagne;48.09345862835226;-3.998939500731605;11650.0;1.25;10.729613733905579
29024;Carhaix-Plouguer;29;Bretagne;48.31111363691132;-3.610367244625925;23636.0;1.416666666;5.993681951260789
29026;Châteaulin;29;Bretagne;48.21070927250497;-4.13161847651744;19772.0;1.666666666;8.429428818531255
29027;Châteauneuf-du-Faou;29;Bretagne;48.21460538536259;-3.8010280982091462;13078.0;0.0;0.0
29039;Concarneau;29;Bretagne;47.85460762615838;-3.795063908075513;37941.0;1.083333333;2.8553104372578475
29042;Crozon;29;Bretagne;48.254451212833864;-4.433896182373712;16454.0;0.0;0.0
29046;Douarnenez;29;Bretagne;48.07065088707977;-4.304694401691461;24392.0;0.833333333;3.416420683010823
29053;Le Faou;29;Bretagne;48.31775604993995;-4.179534728642262;11377.0;0.0;0.0
29058;Fouesnant;29;Bretagne;47.899179484408265;-4.0414720415768;26204.0;1.0;3.816211265455656
29069;Guilers;29;Bretagne;48.454491379804594;-4.569340838441166;13407.0;0.0;0.0
29103;Landerneau;29;Bretagne;48.4395851129995;-4.216610510067373;39849.0;0.333333333;0.836491086350975
29105;Landivisiau;29;Bretagne;48.47979523478657;-4.050096188100013;29689.0;0.5;1.684125433662299
29113;Lanmeur;29;Bretagne;48.651446584272826;-3.6993688977530796;5974.0;0.0;0.0
29124;Lesneven;29;Bretagne;48.58906967957297;-4.3079054829914964;34387.0;3.0;8.724227178875738
29147;Mellac;29;Bretagne;47.893979159205735;-3.617968358867225;5056.0;0.0;0.0
29150;Moëlan-sur-Mer;29;Bretagne;47.8010836146029;-3.610353001084068;11457.0;0.0;0.0
29151;Morlaix;29;Bretagne;48.54347972285559;-3.840869125870429;54883.0;5.5;10.021318076635753
29160;Plabennec;29;Bretagne;48.51149181765007;-4.437077641540938;12654.0;0.0;0.0
29162;Pleyben;29;Bretagne;48.2462990568453;-3.9555835519249096;7003.0;0.0;0.0
29174;Plonéour-Lanvern;29;Bretagne;47.914212793646676;-4.288959800876052;8253.0;0.0;0.0
29178;Ploudalmézeau;29;Bretagne;48.51949298011609;-4.669477227456518;18174.0;0.0;0.0
29195;Plouguerneau;29;Bretagne;48.590120389689176;-4.512641024133393;16166.0;0.0;0.0
29197;Plouhinec;29;Bretagne;48.00716524504697;-4.50797508708791;16832.0;0.25;1.4852661596958174
29199;Plouigneau;29;Bretagne;48.49950911718779;-3.637255947145216;9096.0;0.0;0.0
29218;Pont-Croix;29;Bretagne;48.05336349731552;-4.468415400178026;4559.0;0.0;0.0
29220;Pont-l'Abbé;29;Bretagne;47.84896703632213;-4.246958816212036;38294.0;1.333333332;3.481833530056928
29232;Quimper;29;Bretagne;48.00235403622373;-4.132134734593433;94542.0;10.833333328;11.458752012862009
29233;Quimperlé;29;Bretagne;47.874870491901596;-3.5251485009360266;20460.0;0.25;1.2218963831867058
29241;Rosporden;29;Bretagne;47.996072329563795;-3.850618036342177;21483.0;0.0;0.0
29259;Saint-Pol-de-Léon;29;Bretagne;48.65610335442369;-4.053593267028466;27297.0;0.25;0.915851558779353
29260;Saint-Renan;29;Bretagne;48.42771848782955;-4.69785524533372;18452.0;2.5;13.548666811185779
29274;Scaër;29;Bretagne;48.03365230196791;-3.6865213928222067;7215.0;0.0;0.0
2A004;Ajaccio;2A;Corse;42.107450099084126;8.840071455570193;112643.0;8.233333331;7.309227675931927
2A041;Bonifacio;2A;Corse;41.48126897310033;9.125813656407598;6405.0;1.0;15.6128024980484
2A130;Grosseto-Prugna;2A;Corse;41.87413998404098;9.001506798721463;11479.0;1.166666666;10.1634869413712
2A247;Porto-Vecchio;2A;Corse;41.655650228343;9.2607730989466;20593.0;2.833333333;13.758720599232749
2A249;Propriano;2A;Corse;41.72908616619447;8.939280109653712;9674.0;0.5;5.168492867479842
2A272;Sartène;2A;Corse;41.659805964436245;9.048019770043082;6067.0;1.5;24.723916268336907
2B033;Bastia;2B;Corse;42.77414565608461;9.391197677696578;78577.0;6.5;8.27214070275017
2B042;Borgo;2B;Corse;42.49445878620241;9.356088494043359;29040.0;3.25;11.191460055096417
2B050;Calvi;2B;Corse;42.44853758914222;8.78609944912099;11288.0;0.0;0.0
2B096;Corte;2B;Corse;42.32168033213593;9.122080368617636;14504.0;1.75;12.065637065637066
2B123;Ghisonaccia;2B;Corse;42.13081870372163;9.376878508079706;10299.0;0.0;0.0
2B134;L'Île-Rousse;2B;Corse;42.573374316325385;9.033290727396174;12708.0;1.0;7.869058860560277
2B207;Penta-di-Casinca;2B;Corse;42.358184974053124;9.456738259975864;17207.0;1.5;8.717382460626489
2B251;Prunelli-di-Fiumorbo;2B;Corse;41.93091477849352;9.320439737945875;9775.0;0.0;0.0
2B298;Saint-Florent;2B;Corse;42.671558139009676;9.241660133785127;5227.0;0.0;0.0
30003;Aigues-Mortes;30;Occitanie;43.53341996974988;4.163995387950453;25727.0;1.25;4.858708749562717
30006;Aimargues;30;Occitanie;43.664019018297154;4.224891571891217;8283.0;0.0;0.0
30007;Alès;30;Occitanie;44.12198296137169;4.140262336963046;100512.0;8.208333333;8.166520746776506
30010;Anduze;30;Occitanie;44.03269524100853;3.9990135717018123;17258.0;0.0;0.0
30028;Bagnols-sur-Cèze;30;Occitanie;44.13970086774878;4.563452342828348;51340.0;1.666666666;3.246331643942345
30029;Barjac;30;Occitanie;44.29570472481836;4.375974853291647;6147.0;0.0;0.0
30032;Beaucaire;30;Occitanie;43.82247328047002;4.641058167203737;53174.0;1.0;1.8806183473125964
30034;Bellegarde;30;Occitanie;43.751751898095044;4.494896529962579;8035.0;0.0;0.0
30037;Bessèges;30;Occitanie;44.31371412643666;4.089417405388236;5345.0;0.0;0.0
30047;Bouillargues;30;Occitanie;43.790049870511496;4.436183318860204;11451.0;0.0;0.0
30061;La Calmette;30;Non renseigné;43.93621375358756;4.311974409250604;6924.0;0.0;0.0
30062;Calvisson;30;Occitanie;43.777568524742705;4.185560644825648;14886.0;0.833333333;5.598101121859465
30132;La Grand-Combe;30;Occitanie;44.285144468282965;3.9407434510874246;16380.0;0.5;3.0525030525030523
30155;Manduel;30;Occitanie;43.815314598183676;4.497046259185201;11255.0;0.0;0.0
30189;Nîmes;30;Occitanie;43.82822213633489;4.346366332843102;211596.0;21.933333329;10.365665385451521
30202;Pont-Saint-Esprit;30;Occitanie;44.27150956500665;4.5826377387137365;20162.0;0.0;0.0
30210;Quissac;30;Occitanie;43.90516292019547;4.0040030310336245;8840.0;0.0;0.0
30212;Remoulins;30;Occitanie;43.95640985373317;4.557980743923136;13303.0;0.125;0.9396376757122453
30217;Rochefort-du-Gard;30;Occitanie;43.97313245798619;4.678441020848491;13861.0;0.0;0.0
30221;Roquemaure;30;Occitanie;44.043855567781556;4.7389080484466914;15059.0;0.0;0.0
30227;Saint-Ambroix;30;Occitanie;44.25613130502066;4.208947906457864;17150.0;0.0;0.0
30255;Saint-Geniès-de-Malgoirès;30;Occitanie;43.95383974831869;4.195898424794965;19433.0;1.0;5.1458858642515315
30258;Saint-Gilles;30;Occitanie;43.65907973065456;4.407919815729816;14734.0;0.0;0.0
30263;Saint-Hippolyte-du-Fort;30;Occitanie;43.97634201831701;3.853447860128951;8136.0;0.0;0.0
30269;Saint-Jean-du-Gard;30;Occitanie;44.15525815820325;3.782343435318713;5621.0;0.0;0.0
30321;Sommières;30;Occitanie;43.80793675894925;4.081718772980806;25343.0;0.5;1.9729313814465532
30334;Uzès;30;Occitanie;44.04830985176379;4.389973213952353;26086.0;1.5;5.750210841064172
30341;Vauvert;30;Occitanie;43.639367035819944;4.308876525150825;17737.0;0.676190476;3.812315927157919
30344;Vergèze;30;Occitanie;43.728113889679946;4.201800538660148;16953.0;0.0;0.0
30350;Le Vigan;30;Occitanie;43.99665780913811;3.549179764092665;11987.0;0.0;0.0
31033;Auterive;31;Occitanie;43.320768694380334;1.4888786068754853;22632.0;0.0;0.0
31042;Bagnères-de-Luchon;31;Occitanie;42.78130406052166;0.5644798622304172;5061.0;0.0;0.0
31066;Bessières;31;Occitanie;43.78689045372204;1.5796733530495177;12630.0;0.0;0.0
31080;Boulogne-sur-Gesse;31;Occitanie;43.28382159714255;0.6634638693502564;5663.0;0.0;0.0
31106;Caraman;31;Occitanie;43.536730475026445;1.7753994090658138;7753.0;0.0;0.0
31107;Carbonne;31;Occitanie;43.18947380307913;1.2611894377044348;22002.0;0.0;0.0
31135;Cazères;31;Occitanie;43.239149816764126;1.0701975496480456;15295.0;1.0;6.538084341288003
31202;Fronton;31;Non renseigné;43.849237791096954;1.3854052986923697;9038.0;0.0;0.0
31232;Grenade;31;Occitanie;43.77189205181601;1.2213339837255122;24288.0;1.0;4.117259552042161
31239;L'Isle-en-Dodon;31;Occitanie;43.3627297363822;0.828844823703379;4281.0;0.0;0.0
31324;Martres-Tolosane;31;Occitanie;43.194948768395854;0.9850149478781705;5758.0;0.0;0.0
31358;Montastruc-la-Conseillère;31;Occitanie;43.70958716673685;1.6160696009933715;10690.0;0.0;0.0
31390;Montréjeau;31;Occitanie;42.97554603766974;0.604841890512475;21577.0;0.0;0.0
31396;Nailloux;31;Occitanie;43.37229466425167;1.6003030032162495;6101.0;2.499999998;40.97688900180298
31399;Noé;31;Non renseigné;43.3543049588117;1.2385956336931605;7096.0;0.0;0.0
31421;Pins-Justaret;31;Non renseigné;43.48772308991666;1.4151198887270764;16622.0;0.0;0.0
31451;Revel;31;Occitanie;43.45513178938881;2.0092855242674443;23389.0;0.0;0.0
31454;Rieumes;31;Occitanie;43.405737412918015;1.1183041846952402;15126.0;0.0;0.0
31483;Saint-Gaudens;31;Occitanie;43.11965932828451;0.7853342041199786;37397.0;2.5;6.68502821081905
31499;Saint-Lys;31;Non renseigné;43.49862453750014;1.1296101745564877;14769.0;0.0;0.0
31523;Salies-du-Salat;31;Occitanie;43.09505544623089;0.9679890739776216;9366.0;0.0;0.0
31555;Toulouse;31;Occitanie;43.591732360729644;1.3929896861743871;1135224.0;103.283333317;9.098057591893758
31573;Verfeil;31;Occitanie;43.64295287087327;1.6724180354058156;7956.0;0.0;0.0
31574;Vernet;31;Occitanie;43.43103404586963;1.4638862930653316;9535.0;0.0;0.0
31582;Villefranche-de-Lauragais;31;Occitanie;43.393830707218314;1.719688727641652;31238.0;0.0;0.0
31584;Villemur-sur-Tarn;31;Occitanie;43.88329967552153;1.5229022385817494;14545.0;0.0;0.0
32013;Auch;32;Occitanie;43.64010306603406;0.5918426864462052;37037.0;11.566666666;31.230031228231226
32096;Cazaubon;40;Nouvelle-Aquitaine;43.995793293785546;-0.05662498379723563;8076.0;0.0;0.0
32107;Condom;32;Occitanie;43.95414696343722;0.39098548617329704;13660.0;1.0;7.320644216691068
32119;Eauze;32;Occitanie;43.87664931357127;0.141529844664455;11249.0;1.0;8.889679082585118
32132;Fleurance;32;Occitanie;43.850353726087064;0.6906901123960716;14617.0;0.0;0.0
32147;Gimont;32;Occitanie;43.562432948470914;0.8066008629164548;11107.0;0.0;0.0
32160;L'Isle-Jourdain;32;Occitanie;43.66684724667384;1.0512007059331772;24456.0;1.75952381;7.1946508423290805
32208;Lectoure;32;Occitanie;43.94516673087122;0.6045657040495158;5583.0;0.5;8.955758552749417
32233;Marciac;32;Occitanie;43.520416011236826;0.1922329568570198;2608.0;0.0;0.0
32242;Masseube;32;Occitanie;43.392546463803825;0.5555083999652916;8532.0;0.0;0.0
32249;Mauvezin;32;Occitanie;43.748489295007175;0.8423910249165637;6639.0;0.0;0.0
32256;Mirande;32;Occitanie;43.53400859413889;0.3786338528087438;9156.0;0.0;0.0
32296;Nogaro;32;Occitanie;43.77302207380388;-0.03127667191136811;5681.0;0.0;0.0
32319;Plaisance;32;Occitanie;43.62746391806658;0.06222026525707987;7079.0;0.0;0.0
32344;Riscle;32;Occitanie;43.643050933388935;-0.09718402061554643;4449.0;0.0;0.0
32410;Samatan;32;Occitanie;43.47194766972614;0.9231467834408887;9180.0;0.0;0.0
32462;Vic-Fezensac;32;Occitanie;43.73841263090614;0.32313431179152086;11432.0;0.0;0.0
33005;Andernos-les-Bains;33;Nouvelle-Aquitaine;44.77208614176467;-0.9904110726974926;20047.0;1.0;4.988277547762758
33011;Arès;33;Nouvelle-Aquitaine;44.79491142764231;-1.0804150430595563;6482.0;2.333333333;35.99712022523913
33036;Bazas;33;Nouvelle-Aquitaine;44.33795929007393;-0.3790220014226112;22914.0;1.0;4.3641441913240815
33042;Belin-Béliet;33;Nouvelle-Aquitaine;44.502043320160375;-0.7404696331451353;17109.0;0.2;1.1689753930679758
33051;Biganos;33;Nouvelle-Aquitaine;44.658381226981554;-0.9145714279463568;38766.0;0.5;1.2897900221843883
33058;Blaye;33;Nouvelle-Aquitaine;45.23161219240835;-0.6103020312994175;32889.0;1.511904762;4.596992191918271
33063;Bordeaux;33;Nouvelle-Aquitaine;44.8516935641019;-0.6461307836385775;991755.0;112.015476178;11.294672190006604
33081;Cadillac-sur-Garonne;33;Nouvelle-Aquitaine;44.65017950130805;-0.27712814653278056;14109.0;0.0;0.0
33104;Castelnau-de-Médoc;33;Nouvelle-Aquitaine;45.01104655728168;-0.8581077798641056;16813.0;1.5;8.921667757092726
33108;Castillon-la-Bataille;33;Nouvelle-Aquitaine;44.84040843915833;-0.012144930847844357;20092.0;0.0;0.0
33114;Cavignac;33;Nouvelle-Aquitaine;45.12478730241145;-0.4214468629491254;24368.0;0.0;0.0
33138;Coutras;33;Nouvelle-Aquitaine;45.12497518033921;-0.011155369750975032;32377.0;2.299603175;7.102582620378664
33140;Créon;33;Nouvelle-Aquitaine;44.753070072724;-0.3028617410849121;21642.0;1.0;4.62064504204787
33203;Hourtin;33;Nouvelle-Aquitaine;45.18067614393556;-1.0656612215374033;4045.0;0.333333333;8.240626279357231
33213;La Brède;33;Nouvelle-Aquitaine;44.62682406696873;-0.5677818659536167;16381.0;0.0;0.0
33214;Lacanau;33;Nouvelle-Aquitaine;45.031334998312666;-1.0799642639507554;8154.0;0.0;0.0
33226;Langoiran;33;Nouvelle-Aquitaine;44.71511385941548;-0.3794708394311668;7105.0;0.0;0.0
33227;Langon;33;Nouvelle-Aquitaine;44.53985251798144;-0.245520523557229;41918.0;9.538888887;22.756068722267287
33236;Lège-Cap-Ferret;33;Nouvelle-Aquitaine;44.845867351633345;-1.0986778461850009;12576.0;0.0;0.0
33240;Lesparre-Médoc;33;Nouvelle-Aquitaine;45.324773203751874;-0.9943491004308742;21045.0;2.033333333;9.661835747208363
33243;Libourne;33;Nouvelle-Aquitaine;44.92475424464519;-0.23088738522424596;105361.0;9.835317461;9.334874821803135
33314;Pauillac;33;Nouvelle-Aquitaine;45.17381443669126;-0.8122305550649153;22123.0;0.0;0.0
33327;Podensac;33;Nouvelle-Aquitaine;44.622932360053525;-0.4244453494581997;20069.0;0.2;0.9965618615775574
33352;La Réole;33;Nouvelle-Aquitaine;44.567014811156774;-0.04800668598888194;14870.0;0.0;0.0
33366;Saint-André-de-Cubzac;33;Nouvelle-Aquitaine;45.02276931772719;-0.4696824919752263;53426.0;2.601190476;4.86877265002059
33402;Sainte-Foy-la-Grande;33;Nouvelle-Aquitaine;44.81892690615608;0.21563993835015213;29666.0;0.0;0.0
33478;Saint-Seurin-sur-l'Isle;33;Nouvelle-Aquitaine;45.018126698101305;0.013084093020624622;5464.0;0.0;0.0
